prod_id,list_price,num_reviews,star_rating,val_star_rating,play_star_rating,review_difficulty_id,country_id
75159,499.99,84,3.9,3.5,4.5,5,21
75060,199.99,201,4.8,4.5,3.9,5,21
75190,159.99,31,4.8,4.4,4.6,4,21
75189,149.99,33,4.4,3.9,4.1,5,21
75188,109.99,23,4.6,4.0,4.7,4,21
75187,99.99,79,4.8,4.6,4.6,4,21
75156,89.99,39,4.4,4.4,4.2,4,21
75186,89.99,5,4.8,4.4,4.8,5,21
75202,84.99,4,4.3,4.0,4.5,3,21
75179,79.99,22,4.6,3.9,4.5,4,21
75102,79.99,71,4.7,4.1,4.7,4,21
75155,79.99,56,4.6,3.9,4.6,4,21
75180,79.99,3,4.7,3.7,5.0,4,21
75185,69.99,6,4.3,4.4,4.2,5,21
75172,59.99,51,4.7,4.4,4.8,4,21
75532,54.99,11,4.5,4.4,4.2,5,21
75178,49.99,12,4.3,3.6,4.4,3,21
75177,49.99,9,4.0,3.8,3.9,5,21
75205,39.99,14,3.5,3.3,4.0,3,21
75201,39.99,37,1.8,1.8,2.2,3,21
75530,34.99,5,3.6,3.4,4.3,4,21
75200,29.99,25,4.5,4.1,4.1,3,21
75204,29.99,13,4.5,4.2,4.9,3,21
75174,29.99,27,4.6,4.1,4.6,3,21
75199,29.99,19,2.6,1.9,3.4,3,21
75176,29.99,14,4.7,3.7,4.6,3,21
75183,24.99,38,4.7,4.7,4.5,3,21
75168,24.99,37,4.5,4.3,4.3,3,21
75182,24.99,27,4.6,4.4,4.6,3,21
75169,24.99,32,4.4,4.4,4.4,3,21
75529,24.99,7,4.7,3.9,4.1,3,21
75117,24.99,12,4.5,4.4,4.4,3,21
75531,24.99,3,4.0,4.0,3.3,2,21
75528,24.99,3,4.7,4.7,4.7,3,21
75196,19.99,3,4.3,4.0,4.0,3,21
75195,19.99,4,4.5,4.5,4.5,3,21
75526,19.99,1,4.0,4.0,4.0,3,21
75198,14.99,14,4.1,4.1,4.2,3,21
75197,14.99,15,4.1,3.9,3.8,2,21
75167,14.99,40,4.7,4.8,4.5,2,21
75166,14.99,25,4.6,4.3,4.3,2,21
75193,9.99,9,4.7,4.7,4.7,3,21
75194,9.99,3,4.3,4.0,4.7,3,21
75160,9.99,6,4.8,4.8,4.8,3,21
75161,9.99,4,4.5,4.5,4.3,3,21
75144,199.99,86,4.3,4.1,3.3,5,21
75191,99.99,15,4.7,4.3,4.7,4,21
75534,39.99,6,5.0,4.0,4.6,4,21
75533,29.99,4,4.8,4.0,4.8,4,21
75173,19.99,27,4.5,4.3,4.3,3,21
75181,199.99,1,5.0,5.0,5.0,6,21
75192,799.99,197,4.8,4.4,4.0,5,21
75119,24.99,3,3.7,3.0,4.0,4,21
75524,24.99,1,4.0,3.0,4.0,3,21
75525,24.99,1,5.0,5.0,5.0,2,21
75165,14.99,36,4.0,3.7,4.2,3,21
75095,199.99,94,4.7,4.3,4.0,4,21
75104,119.99,67,4.1,3.8,4.0,4,21
75154,69.99,39,4.6,3.6,4.5,4,21
75139,59.99,47,4.1,3.2,4.3,3,21
75171,49.99,19,3.8,2.7,4.3,3,21
75147,49.99,12,3.6,3.5,3.8,3,21
75148,59.99,24,3.6,2.7,3.7,4,21
75184,39.99,26,3.2,2.7,3.5,3,21
75170,29.99,25,3.8,3.1,3.7,3,21
75111,29.99,25,4.7,4.3,4.5,4,21
75120,24.99,12,4.1,3.9,3.6,3,21
75118,24.99,10,4.1,3.5,4.5,3,21
75109,24.99,5,4.4,3.2,4.2,3,21
75121,24.99,4,4.8,4.8,5.0,3,21
75099,19.99,70,4.4,4.0,4.3,3,21
75523,24.99,1,5.0,4.0,4.0,3,21
75116,24.99,1,5.0,5.0,5.0,3,21
75107,19.99,10,3.7,4.4,4.2,3,21
75114,19.99,10,4.7,4.3,4.4,2,21
75164,14.99,10,4.7,4.1,4.2,2,21
75131,12.99,16,4.5,4.3,4.3,2,21
75132,12.99,38,3.9,3.8,4.1,2,21
75162,9.99,7,4.7,4.6,4.5,2,21
75125,9.99,9,4.3,4.2,4.1,3,21
75128,9.99,11,4.6,4.7,4.5,3,21
75163,9.99,4,4.3,4.0,4.0,2,21
75126,9.99,11,4.5,4.5,4.5,3,21
42070,289.99,45,3.5,2.9,3.7,5,21
42056,299.99,143,4.7,4.3,4.2,5,21
42055,279.99,75,4.6,4.6,3.9,5,21
42078,179.99,22,4.7,4.7,4.5,4,21
42069,179.99,19,4.9,4.7,4.5,4,21
42066,159.99,7,4.9,4.7,4.0,5,21
42064,119.99,14,4.6,4.8,4.6,5,21
42077,109.99,8,4.4,4.1,4.1,4,21
42065,99.99,28,4.5,4.2,4.6,3,21
42068,99.99,12,4.8,4.6,4.0,4,21
42076,89.99,5,4.2,4.2,3.8,4,21
42063,59.99,12,4.7,4.4,4.2,4,21
42062,59.99,8,4.8,4.3,4.7,3,21
42075,49.99,1,5.0,4.0,5.0,3,21
42074,39.99,5,4.8,4.2,4.0,4,21
42060,29.99,10,4.8,4.6,4.6,3,21
8293,29.99,57,4.5,3.9,4.6,3,21
42072,19.99,1,5.0,5.0,5.0,1,21
42059,19.99,7,4.7,4.6,4.4,3,21
42073,19.99,2,4.0,3.5,4.5,3,21
42057,19.99,9,4.7,4.8,4.3,3,21
42058,19.99,2,4.0,4.0,4.5,3,21
42071,19.99,2,5.0,5.0,5.0,5,21
42084,14.99,2,4.5,4.5,4.5,3,21
42054,179.99,18,4.8,4.6,4.3,5,21
42052,139.99,19,4.3,4.4,4.0,5,21
42039,129.99,23,4.8,4.7,4.6,5,21
42053,119.99,18,4.8,4.8,4.6,4,21
42037,59.99,16,4.6,4.3,4.5,4,21
42049,49.99,9,4.3,4.1,4.1,4,21
42036,39.99,15,4.9,4.6,4.7,4,21
42061,39.99,6,4.8,4.8,4.6,4,21
42032,19.99,9,4.6,4.6,4.8,4,21
42033,19.99,8,4.6,4.1,4.7,3,21
42045,19.99,5,4.8,5.0,4.8,3,21
42031,12.99,4,4.8,4.8,3.8,3,21
42044,12.99,5,4.6,4.6,4.6,4,21
70912,149.99,20,3.8,3.3,3.5,4,21
70917,139.99,18,4.6,4.6,4.6,4,21
70909,99.99,23,4.7,4.3,4.7,4,21
70916,89.99,4,4.0,3.8,4.0,4,21
70905,59.99,20,4.8,4.3,4.6,4,21
70906,49.99,19,4.7,4.2,4.4,4,21
70914,49.99,6,4.0,3.0,3.7,4,21
70911,29.99,24,4.8,4.4,4.5,3,21
70903,29.99,18,4.2,4.4,4.2,3,21
70910,19.99,8,4.4,4.1,4.1,4,21
70901,19.99,19,4.6,4.4,4.1,3,21
70913,14.99,7,4.1,4.4,4.0,3,21
70900,14.99,18,4.7,4.6,4.5,3,21
853638,16.99,19,2.9,2.8,2.1,2,21
70908,79.99,15,4.7,4.0,4.8,4,21
70907,69.99,10,3.8,2.7,4.3,3,21
70915,59.99,6,4.8,4.8,4.7,4,21
70904,34.99,13,4.4,4.1,3.9,4,21
70902,19.99,27,4.5,4.2,4.2,3,21
21030,113.99,23,4.6,4.3,3.6,4,2
21035,75.99,14,4.6,4.1,3.2,5,2
21039,60.79,7,4.9,4.4,3.7,4,2
21029,53.19,24,4.7,4.3,4.4,4,2
21028,53.19,37,4.2,4.1,3.7,4,2
21034,45.59,23,4.7,4.1,3.6,4,2
21036,45.59,14,4.4,3.6,4.1,4,2
21033,45.59,11,4.8,4.5,3.6,4,2
21019,37.99,53,4.6,4.4,3.2,4,2
21032,37.99,7,4.6,4.2,4.2,3,2
17101,189.99,63,3.4,3.5,3.8,4,2
41597,30.39,14,4.6,4.9,4.5,4,2
41614,22.79,1,5.0,5.0,3.0,3,2
41613,22.79,1,5.0,5.0,5.0,2,2
41609,12.15,1,3.0,4.0,2.0,2,2
41608,12.15,1,4.0,4.0,2.0,2,2
41604,12.15,3,4.7,4.5,4.0,4,2
41605,12.15,2,5.0,5.0,3.0,3,2
41606,12.15,1,5.0,5.0,5.0,3,2
41607,12.15,1,5.0,,,1,2
40271,12.15,4,5.0,4.5,2.0,3,2
41599,12.15,5,5.0,5.0,4.6,3,2
41598,12.15,3,4.0,3.0,2.7,2,2
41603,12.15,5,5.0,4.8,4.3,3,2
40270,12.15,7,4.9,4.7,3.2,3,2
41602,12.15,3,5.0,4.5,4.5,3,2
41601,12.15,2,5.0,4.0,3.5,3,2
41600,12.15,1,4.0,3.0,1.0,2,2
41611,22.79,1,5.0,5.0,3.0,3,2
41610,22.79,0,,,,1,2
60177,12.15,2,4.5,5.0,4.5,3,2
60052,227.99,35,4.4,3.8,4.7,4,2
60051,174.79,45,4.4,4.0,4.4,4,2
60162,174.79,1,5.0,4.0,5.0,4,2
60141,121.59,10,4.7,4.0,4.2,3,2
60110,121.59,16,4.6,4.6,4.5,4,2
60161,121.59,6,4.3,4.0,4.5,4,2
60167,121.59,3,3.7,3.3,3.3,4,2
60188,121.59,1,5.0,5.0,5.0,1,2
60174,121.59,8,4.6,4.0,4.4,4,2
60140,75.99,9,3.3,3.6,3.9,3,2
60169,75.99,4,5.0,4.3,5.0,4,2
60166,53.19,8,4.4,4.0,4.4,5,2
60173,53.19,2,4.0,2.5,4.5,4,2
60186,53.19,1,5.0,4.0,4.0,4,2
60153,45.59,10,4.1,3.6,4.3,2,2
60138,45.59,14,4.2,4.1,4.2,4,2
60139,45.59,10,4.0,3.3,3.9,3,2
60160,45.59,3,5.0,4.7,4.7,4,2
60108,45.59,8,3.9,3.8,4.2,4,2
60154,45.59,16,3.3,2.7,3.6,3,2
60175,45.59,0,,,,1,2
60172,37.99,0,,,,1,2
60182,34.19,7,5.0,5.0,5.0,3,2
60165,34.19,2,5.0,5.0,4.5,2,2
60159,34.19,5,4.8,4.6,4.8,3,2
60183,34.19,7,4.7,4.7,4.4,3,2
60180,22.79,4,5.0,5.0,5.0,4,2
60150,22.79,35,4.9,4.8,4.6,3,2
7499,22.79,89,2.5,2.2,2.9,3,2
60107,22.79,11,4.5,4.1,4.5,3,2
60148,22.79,12,4.8,4.6,4.7,3,2
60137,22.79,8,4.3,4.0,4.4,3,2
60181,22.79,7,4.4,4.2,4.3,3,2
60179,22.79,6,3.8,4.7,4.2,3,2
10751,22.79,0,,,,1,2
60164,22.79,3,4.3,4.7,4.3,3,2
60158,22.79,5,4.4,3.8,4.3,4,2
7895,18.99,47,4.1,3.6,4.2,2,2
60185,17.47,1,5.0,5.0,5.0,3,2
60176,17.47,1,5.0,4.0,5.0,3,2
7280,13.67,85,3.5,2.3,4.1,2,2
7281,13.67,40,3.9,2.8,4.1,2,2
60157,12.15,12,4.9,4.6,4.5,3,2
60163,12.15,4,5.0,4.5,4.8,2,2
10750,12.15,0,,,,1,2
60171,12.15,2,5.0,,,1,2
60184,12.15,2,5.0,4.0,4.5,2,2
60178,12.15,1,5.0,4.0,4.0,3,2
60170,7.59,2,4.5,5.0,4.5,2,2
60156,7.59,5,3.6,4.2,3.8,3,2
10704,45.59,2,4.5,4.5,3.5,1,2
10696,37.99,11,4.6,4.7,4.6,3,2
10703,30.39,2,4.0,4.0,5.0,4,2
10713,30.39,2,5.0,5.0,5.0,2,2
10715,30.39,0,,,,1,2
10693,22.79,8,4.9,4.9,4.8,3,2
10692,18.99,7,4.1,4.3,4.3,3,2
10701,15.19,24,4.1,3.5,4.3,2,2
10700,9.87,46,2.6,2.5,3.2,2,2
10714,9.87,6,4.7,4.3,4.7,2,2
10706,6.07,8,4.8,5.0,4.6,2,2
10708,6.07,5,4.8,4.5,4.5,3,2
10707,6.07,4,4.5,4.3,4.3,4,2
10709,6.07,3,4.7,5.0,2.7,3,2
630,2.27,180,4.8,4.6,4.0,2,2
10698,53.19,4,5.0,5.0,5.0,3,2
31052,91.19,23,4.9,4.3,4.7,4,2
31069,75.99,11,3.4,3.2,3.2,4,2
31070,60.79,14,4.5,4.3,4.2,4,2
31081,45.59,4,4.8,4.3,4.0,4,2
31068,45.59,10,3.8,3.9,3.2,4,2
31079,30.39,5,4.4,4.2,4.0,3,2
31080,30.39,2,3.5,4.0,4.0,3,2
31066,30.39,12,4.2,4.4,4.3,3,2
31062,22.79,9,4.8,4.3,4.5,4,2
31067,22.79,8,4.6,4.9,4.0,4,2
31076,22.79,1,5.0,5.0,5.0,4,2
31075,22.79,1,4.0,4.0,5.0,3,2
31074,22.79,2,5.0,5.0,4.5,3,2
31058,17.47,27,4.7,4.7,4.5,3,2
31073,17.47,5,4.4,5.0,4.7,3,2
31056,12.15,6,4.5,4.7,4.5,3,2
31057,12.15,1,4.0,4.0,4.0,3,2
31071,12.15,1,5.0,5.0,5.0,4,2
31072,12.15,0,,,,1,2
10260,189.99,62,4.6,4.3,4.4,5,2
10256,379.99,43,4.8,4.5,3.9,5,2
10255,303.99,99,4.8,4.5,4.7,5,2
10214,288.79,228,4.8,4.6,4.2,5,2
10253,265.99,64,4.6,4.6,3.7,5,2
10257,227.99,53,4.4,4.2,4.2,5,2
10247,220.39,91,4.9,4.7,4.9,5,2
10243,189.99,202,4.9,4.7,4.7,5,2
10251,189.99,115,4.7,4.2,4.5,5,2
10246,174.79,177,4.6,4.4,4.4,5,2
10258,151.99,53,4.6,4.3,4.1,4,2
10220,129.19,337,4.7,4.5,4.3,5,2
10252,113.99,66,4.9,4.7,4.5,4,2
10242,113.99,134,4.7,4.5,4.4,4,2
10249,83.59,142,3.8,3.7,3.9,4,2
70922,303.99,19,5.0,4.9,4.9,5,2
76087,136.79,13,3.7,3.0,4.1,4,2
76086,60.79,6,5.0,4.8,5.0,4,2
70921,60.79,5,3.2,2.6,3.2,4,2
76097,45.59,5,4.8,4.8,5.0,4,2
76098,37.99,6,4.8,4.5,4.5,3,2
70919,37.99,5,3.2,3.4,3.6,3,2
70920,37.99,11,4.7,4.6,4.9,4,2
10753,30.39,1,5.0,5.0,5.0,3,2
76096,30.39,1,5.0,5.0,5.0,4,2
76085,26.59,9,4.2,3.9,3.9,3,2
70918,26.59,2,4.5,4.0,4.0,1,2
70923,91.19,9,4.8,3.5,4.4,4,2
71242,53.16,5,4.2,3.6,4.8,4,2
71264,53.16,2,4.5,3.5,4.5,3,2
71248,37.96,6,4.5,3.4,4.2,3,2
71228,37.96,7,4.7,4.3,4.4,3,2
71245,37.96,4,4.5,4.0,4.8,2,2
71247,30.36,4,5.0,4.3,5.0,3,2
71246,30.36,3,4.7,4.0,5.0,3,2
71346,30.36,0,,,,1,2
71229,30.36,2,4.0,3.5,4.0,3,2
71255,30.36,2,4.0,3.5,3.5,3,2
71349,18.96,1,5.0,5.0,5.0,3,2
71238,18.96,7,4.6,4.3,4.5,3,2
71344,18.96,1,5.0,5.0,5.0,4,2
71343,18.96,1,5.0,5.0,4.0,3,2
71251,18.96,3,4.3,4.0,3.7,3,2
71234,18.96,2,4.5,4.0,4.5,3,2
71240,18.96,2,4.0,3.5,3.5,3,2
71287,18.96,0,,,,1,2
71286,18.96,3,4.0,3.7,4.0,3,2
71040,379.99,171,4.7,4.5,4.5,5,2
71042,265.99,52,4.5,4.3,3.3,4,2
41154,91.19,3,4.3,3.3,4.3,5,2
41148,91.19,5,4.0,3.8,4.0,4,2
41153,53.19,3,4.3,3.3,4.3,4,2
10744,45.59,2,5.0,4.5,5.0,4,2
41152,45.59,3,4.3,4.3,4.7,3,2
41150,41.79,3,4.7,4.7,4.7,3,2
41146,41.79,4,4.8,4.3,4.3,4,2
41145,30.39,2,5.0,4.5,5.0,4,2
10743,22.79,2,4.5,5.0,5.0,3,2
41155,22.79,0,,,,1,2
10742,22.79,2,3.0,3.0,2.5,3,2
10736,22.79,3,4.7,4.7,4.7,4,2
41151,15.19,1,5.0,5.0,5.0,4,2
10730,12.15,8,4.0,3.9,3.9,2,2
10733,12.15,3,4.7,5.0,4.3,3,2
10732,12.15,1,5.0,5.0,5.0,1,2
10731,12.15,3,5.0,4.3,4.3,3,2
40307,11.39,1,5.0,4.0,4.0,3,2
40388,11.39,1,5.0,5.0,5.0,3,2
10880,30.39,0,,,,1,2
10879,22.79,1,5.0,,,1,2
10508,121.59,22,4.1,3.7,4.6,4,2
10805,121.59,8,5.0,4.8,4.9,3,2
10840,91.19,1,5.0,4.0,4.0,3,2
10813,68.39,1,5.0,5.0,5.0,4,2
10836,68.39,0,,,,1,2
10869,68.39,0,,,,1,2
10846,60.79,3,5.0,4.5,5.0,3,2
10507,53.19,11,4.7,4.4,4.9,3,2
10844,53.19,0,,,,1,2
10841,53.19,0,,,,1,2
10835,45.59,0,,,,1,2
10864,45.59,0,,,,1,2
10854,45.59,0,,,,1,2
10572,37.99,4,5.0,4.0,4.8,2,2
10827,37.99,3,5.0,5.0,5.0,2,2
10868,34.19,0,,,,1,2
10597,30.39,4,4.8,4.7,5.0,3,2
10834,30.39,2,5.0,5.0,5.0,4,2
10848,30.39,0,,,,1,2
10823,30.39,3,4.3,3.3,4.3,4,2
10857,30.39,1,5.0,4.0,5.0,3,2
10863,30.39,0,,,,1,2
10876,30.39,0,,,,1,2
10865,30.39,0,,,,1,2
10871,30.39,0,,,,1,2
10878,30.39,1,5.0,5.0,5.0,2,2
10847,22.79,5,5.0,4.8,5.0,3,2
10812,22.79,2,5.0,5.0,5.0,4,2
10592,22.79,2,5.0,5.0,5.0,2,2
10816,22.79,6,5.0,4.7,4.8,3,2
10833,22.79,2,5.0,5.0,5.0,4,2
10867,22.79,0,,,,1,2
10845,22.79,6,2.2,3.2,2.2,4,2
10856,22.79,1,5.0,5.0,5.0,3,2
10818,22.79,0,,,,1,2
10839,22.79,0,,,,1,2
10877,22.79,1,4.0,4.0,3.0,1,2
10861,22.79,0,,,,1,2
10809,17.47,1,4.0,3.0,3.0,3,2
10843,15.19,0,,,,1,2
10832,15.19,0,,,,1,2
10862,15.19,0,,,,1,2
2304,13.67,15,4.0,3.3,4.4,3,2
10858,12.15,0,,,,1,2
10870,9.87,0,,,,1,2
10838,9.87,2,5.0,5.0,5.0,2,2
10851,6.07,0,,,,1,2
10859,6.07,0,,,,1,2
10860,6.07,0,,,,1,2
41194,68.39,2,4.5,3.0,5.0,1,2
41193,37.99,2,5.0,4.5,4.5,4,2
41192,34.19,2,4.0,3.5,4.0,4,2
41191,22.79,2,5.0,5.0,5.0,4,2
41190,15.19,2,5.0,5.0,5.0,3,2
41188,75.99,1,5.0,,,1,2
41187,45.59,6,4.3,4.2,4.5,4,2
41183,34.19,8,4.3,4.4,4.3,4,2
41186,18.99,2,5.0,3.5,5.0,4,2
41318,113.99,4,4.8,4.0,5.0,4,2
41130,113.99,17,4.8,4.5,4.8,4,2
41317,75.99,2,4.5,5.0,5.0,5,2
41314,75.99,8,4.1,3.3,4.6,4,2
41340,75.99,7,4.1,4.0,4.6,4,2
41126,68.39,5,5.0,5.0,5.0,4,2
41339,60.79,0,,,,1,2
41324,60.79,3,3.7,3.7,3.3,4,2
41313,60.79,6,4.5,4.0,4.8,3,2
41320,53.19,0,,,,1,2
41325,53.19,3,3.7,3.0,4.0,5,2
41338,45.59,1,4.0,1.0,4.0,4,2
41323,45.59,4,5.0,4.5,5.0,4,2
41335,37.99,2,5.0,5.0,5.0,5,2
41319,37.99,3,4.0,4.0,5.0,3,2
41336,34.19,3,2.7,3.3,4.7,4,2
41334,34.19,1,5.0,5.0,5.0,4,2
41316,34.19,1,5.0,5.0,5.0,3,2
41322,30.39,2,4.5,4.5,5.0,4,2
41311,30.39,7,4.1,3.7,3.8,3,2
41333,22.79,1,5.0,5.0,5.0,1,2
41332,22.79,0,,,,1,2
10749,22.79,0,,,,1,2
41315,22.79,4,4.5,4.8,5.0,3,2
41330,15.19,0,,,,1,2
41329,15.19,1,4.0,2.0,5.0,3,2
40171,15.19,2,5.0,5.0,5.0,4,2
10748,12.15,2,5.0,4.0,5.0,2,2
41328,12.15,2,5.0,5.0,4.5,3,2
41327,12.15,3,3.0,2.7,2.3,4,2
75827,379.99,130,4.8,4.7,4.7,5,2
21313,91.19,83,4.5,4.2,3.7,4,2
21310,189.99,79,5.0,4.7,4.8,4,2
21309,129.19,367,4.9,4.9,4.6,5,2
21308,60.79,23,3.3,2.7,3.6,3,2
21312,37.99,33,4.6,4.5,4.4,3,2
21314,37.99,30,4.4,3.7,4.1,3,2
10757,30.39,0,,,,1,2
10760,30.39,0,,,,1,2
10759,30.39,1,5.0,4.0,5.0,2,2
10756,22.79,0,,,,1,2
10745,60.79,1,5.0,5.0,5.0,5,2
10746,30.39,2,5.0,4.5,5.0,3,2
10734,30.39,2,5.0,4.0,5.0,1,2
10740,30.39,1,4.0,,,3,2
10754,22.79,1,4.0,4.0,5.0,1,2
10739,22.79,2,4.5,4.0,4.5,3,2
10755,22.79,0,,,,1,2
10737,17.47,2,4.5,4.0,4.0,3,2
10738,17.47,2,5.0,5.0,5.0,4,2
10758,60.79,0,,,,1,2
10761,37.99,1,5.0,4.0,5.0,2,2
75930,151.99,3,5.0,4.3,5.0,3,2
75929,91.19,2,5.0,4.0,5.0,4,2
75933,75.99,0,,,,1,2
75932,53.19,4,5.0,4.3,4.8,4,2
75931,53.19,2,3.5,2.5,3.0,3,2
75928,53.19,0,,,,1,2
75927,37.99,2,5.0,4.5,4.5,4,2
75926,26.59,2,4.5,3.5,4.0,4,2
76105,151.99,52,3.8,4.0,3.2,4,2
76108,129.19,8,5.0,4.9,4.9,4,2
76107,91.19,17,4.7,4.2,4.9,4,2
76103,45.59,3,4.0,3.7,3.7,4,2
76104,37.99,13,4.8,4.7,4.7,3,2
76102,30.39,10,4.4,4.9,4.4,3,2
76101,15.19,13,4.8,4.8,4.2,3,2
76088,68.39,6,4.3,4.0,4.7,4,2
76078,68.39,7,3.7,2.3,4.1,3,2
76084,60.79,6,4.3,4.5,4.8,3,2
76083,37.99,23,4.6,3.9,4.4,4,2
76100,37.99,7,4.7,4.8,4.7,4,2
76077,37.99,10,4.6,4.3,4.8,3,2
76082,30.39,9,3.9,4.2,3.9,3,2
76099,30.39,6,4.7,5.0,4.4,3,2
76076,30.39,10,3.7,3.9,3.9,3,2
76091,13.67,2,3.5,3.0,3.5,3,2
76090,13.67,0,,,,1,2
76089,13.67,0,,,,1,2
31313,379.99,38,4.3,3.7,4.4,5,2
45500,250.79,1,4.0,3.0,5.0,4,2
45517,37.99,2,4.0,2.5,5.0,2,2
45505,34.19,0,,,,1,2
45504,34.19,4,3.5,4.0,3.0,5,2
45509,34.19,0,,,,1,2
45502,30.39,2,5.0,5.0,5.0,1,2
45506,30.39,1,5.0,5.0,5.0,2,2
45508,30.39,3,5.0,3.3,5.0,4,2
9843,26.6,13,3.8,3.5,3.8,2,2
45503,22.79,1,5.0,,5.0,3,2
45507,18.99,0,,,,1,2
45514,17.47,0,,,,1,2
21137,303.99,11,4.5,4.2,4.3,5,2
21136,151.99,2,5.0,4.0,5.0,3,2
21134,113.99,7,4.1,3.7,4.0,4,2
21135,91.19,1,5.0,5.0,5.0,5,2
21144,68.39,4,4.8,4.3,4.7,3,2
21143,53.19,1,5.0,5.0,5.0,4,2
21130,45.59,6,4.7,4.2,4.2,3,2
21142,37.99,0,,,,1,2
21123,30.39,16,4.6,4.4,4.4,3,2
21129,30.39,5,4.6,4.8,5.0,4,2
21140,22.79,4,4.5,5.0,4.5,4,2
21141,22.79,2,5.0,4.5,5.0,4,2
21139,15.19,0,,,,1,2
21138,15.19,4,4.3,2.7,5.0,3,2
71020,4.55,13,4.8,4.0,4.3,2,2
71021,4.55,15,4.5,4.4,4.8,2,2
70357,144.39,5,2.6,1.8,2.0,5,2
72006,68.39,3,4.0,4.0,4.3,5,2
72005,53.19,0,,,,1,2
72004,37.99,3,5.0,5.0,5.0,4,2
72003,34.19,0,,,,1,2
72002,22.79,1,5.0,3.0,4.0,3,2
72001,22.79,0,,,,1,2
70620,379.99,88,4.9,4.8,4.8,5,2
70618,197.59,52,4.9,4.8,4.7,5,2
70616,121.59,6,4.8,4.7,4.8,4,2
70617,121.59,15,4.8,4.8,4.5,4,2
70632,121.59,11,4.5,4.4,4.7,4,2
70656,106.39,9,4.9,4.8,4.6,4,2
70613,83.59,8,4.5,4.5,4.3,4,2
70643,75.99,6,4.2,4.2,3.8,4,2
70615,75.99,19,4.2,4.6,3.6,4,2
70614,75.99,8,5.0,4.6,4.7,4,2
70631,68.39,7,4.3,5.0,4.7,4,2
70612,68.39,29,4.7,4.5,4.6,4,2
70642,60.79,2,4.0,4.5,4.5,4,2
70640,60.79,0,,,,1,2
70611,53.19,21,4.5,4.8,4.6,4,2
70641,45.59,4,4.8,4.3,4.3,5,2
70610,37.99,8,4.6,4.5,4.2,4,2
70639,34.19,3,4.7,4.3,5.0,4,2
70608,34.19,10,4.0,3.6,3.5,3,2
70609,34.19,6,4.3,4.2,4.4,3,2
70638,22.79,3,5.0,5.0,5.0,4,2
70629,22.79,8,3.6,4.1,4.1,3,2
70607,22.79,18,4.6,4.5,4.6,3,2
70628,12.15,1,5.0,5.0,5.0,2,2
70633,12.15,0,,,,1,2
70635,12.15,1,4.0,3.0,4.0,2,2
70637,12.15,2,5.0,3.5,5.0,3,2
70636,12.15,0,,,,1,2
70606,12.15,11,4.7,4.8,4.5,3,2
70634,12.15,0,,,,1,2
70751,227.99,61,4.8,4.3,4.6,5,2
2000430,645.99,7,4.6,3.6,4.7,3,2
2000431,607.99,8,3.4,2.9,3.7,4,2
2000409,395.19,2,5.0,5.0,5.0,3,2
2000414,29.63,10,3.9,3.3,3.9,3,2
75889,113.99,2,5.0,4.5,5.0,4,2
75888,37.99,4,4.8,4.8,5.0,4,2
75884,17.47,9,4.9,4.8,4.8,3,2
75886,17.47,3,5.0,5.0,5.0,3,2
75885,17.47,13,4.5,4.5,4.5,4,2
75887,17.47,3,5.0,5.0,5.0,3,2
75883,113.99,8,4.6,4.3,4.6,4,2
75881,37.99,12,4.8,4.4,4.5,3,2
75877,17.47,12,4.6,4.4,4.5,3,2
75880,17.47,10,4.9,4.7,4.7,3,2
75879,17.47,11,4.7,4.7,4.8,3,2
75878,17.47,19,4.9,4.8,4.7,3,2
75212,205.19,5,4.2,3.8,4.2,4,2
75210,53.19,2,4.5,3.5,4.0,3,2
75209,34.19,4,4.8,4.3,4.5,3,2
75536,34.19,3,4.7,4.3,3.5,3,2
75537,34.19,0,,,,1,2
75535,34.19,0,,,,1,2
75207,17.47,5,5.0,4.3,4.5,2,2
75159,607.99,85,3.9,3.5,4.5,5,2
75144,250.79,87,4.3,4.1,3.3,5,2
75060,227.99,201,4.8,4.5,3.9,5,2
75190,174.79,31,4.8,4.4,4.6,4,2
75189,174.79,34,4.3,3.8,4.0,5,2
75188,136.79,23,4.6,4.0,4.7,4,2
75191,121.59,15,4.7,4.3,4.7,4,2
75187,121.59,79,4.8,4.6,4.6,4,2
75156,106.39,39,4.4,4.4,4.2,4,2
75179,98.79,22,4.6,3.9,4.5,4,2
75102,98.79,71,4.7,4.1,4.7,4,2
75186,98.79,5,4.8,4.4,4.8,5,2
75180,98.79,3,4.7,3.7,5.0,4,2
75202,91.19,4,4.3,4.0,4.5,3,2
75155,91.19,56,4.6,3.9,4.6,4,2
75172,83.59,51,4.7,4.4,4.8,4,2
75185,83.59,6,4.3,4.4,4.2,5,2
75177,75.99,9,4.0,3.8,3.9,5,2
75201,68.39,37,1.8,1.8,2.2,3,2
75532,68.39,11,4.5,4.4,4.2,5,2
75178,68.39,12,4.3,3.6,4.4,3,2
75175,60.79,24,4.6,3.7,4.7,3,2
75174,53.19,27,4.6,4.1,4.6,3,2
75176,45.59,14,4.7,3.7,4.6,3,2
75534,41.79,6,5.0,4.0,4.6,4,2
75530,37.99,5,3.6,3.4,4.3,4,2
75200,34.19,25,4.5,4.1,4.1,3,2
75168,34.19,37,4.5,4.3,4.3,3,2
75199,34.19,19,2.6,1.9,3.4,3,2
75182,34.19,27,4.6,4.4,4.6,3,2
